K,H,W,C,R,Th,Tw,Tk,Wh,Ww,Wk,Bh,Bw,Bk,Time
512, 360, 360, 128, 3, 1, 15, 4, 1, 8, 4, 2, 3, 1, 16.541664 
512, 360, 360, 128, 3, 1, 15, 4, 1, 8, 4, 3, 3, 1, 23.616480 
512, 360, 360, 128, 3, 1, 15, 4, 1, 8, 4, 4, 3, 1, 17.826817 
512, 360, 360, 128, 3, 1, 15, 4, 1, 8, 4, 1, 3, 2, 16.091105 
512, 360, 360, 128, 3, 1, 15, 4, 1, 8, 4, 2, 3, 2, 17.546240 
512, 360, 360, 128, 3, 1, 15, 4, 1, 8, 4, 1, 3, 4, 17.389568 
512, 360, 360, 128, 3, 1, 15, 8, 1, 2, 16, 1, 12, 1, 97.726463 
512, 360, 360, 128, 3, 1, 15, 8, 1, 4, 8, 1, 6, 1, 87.329788 
512, 360, 360, 128, 3, 1, 15, 8, 1, 4, 8, 2, 6, 1, 95.867905 
512, 360, 360, 128, 3, 1, 15, 8, 1, 4, 8, 1, 6, 2, 97.761246 
512, 360, 360, 128, 3, 1, 15, 8, 1, 8, 4, 1, 3, 1, 123.872292 
512, 360, 360, 128, 3, 1, 15, 8, 1, 8, 4, 2, 3, 1, 89.108513 
512, 360, 360, 128, 3, 1, 15, 8, 1, 8, 4, 3, 3, 1, 71.197731 
512, 360, 360, 128, 3, 1, 15, 8, 1, 8, 4, 4, 3, 1, 96.410660 
512, 360, 360, 128, 3, 1, 15, 8, 1, 8, 4, 1, 3, 2, 86.980606 
512, 360, 360, 128, 3, 1, 15, 8, 1, 8, 4, 2, 3, 2, 95.906845 
512, 360, 360, 128, 3, 1, 15, 8, 1, 8, 4, 1, 3, 4, 97.734688 
512, 360, 360, 128, 3, 1, 18, 2, 1, 2, 16, 1, 10, 1, 15.595552 
512, 360, 360, 128, 3, 1, 18, 2, 1, 4, 8, 1, 5, 1, 16.750624 
512, 360, 360, 128, 3, 1, 18, 2, 1, 4, 8, 2, 5, 1, 15.759360 
512, 360, 360, 128, 3, 1, 18, 2, 1, 4, 8, 1, 5, 2, 15.587328 
512, 360, 360, 128, 3, 1, 18, 4, 1, 2, 16, 1, 10, 1, 20.632576 
512, 360, 360, 128, 3, 1, 18, 4, 1, 4, 8, 1, 5, 1, 17.600512 
512, 360, 360, 128, 3, 1, 18, 4, 1, 4, 8, 2, 5, 1, 20.152288 
512, 360, 360, 128, 3, 1, 18, 4, 1, 4, 8, 1, 5, 2, 20.636671 
512, 360, 360, 128, 3, 1, 18, 8, 1, 2, 16, 1, 10, 1, 109.804543 
512, 360, 360, 128, 3, 1, 18, 8, 1, 4, 8, 1, 5, 1, 58.960930 
512, 360, 360, 128, 3, 1, 18, 8, 1, 4, 8, 2, 5, 1, 59.680801 
512, 360, 360, 128, 3, 1, 18, 8, 1, 4, 8, 1, 5, 2, 111.270912 
512, 360, 360, 128, 3, 1, 20, 2, 1, 2, 16, 1, 9, 1, 25.484320 
512, 360, 360, 128, 3, 1, 20, 4, 1, 2, 16, 1, 9, 1, 22.700031 
512, 360, 360, 128, 3, 1, 20, 8, 1, 2, 16, 1, 9, 1, 0.003040 
512, 360, 360, 128, 3, 1, 30, 2, 1, 2, 16, 1, 6, 1, 16.660513 
512, 360, 360, 128, 3, 1, 30, 2, 1, 4, 8, 1, 3, 1, 17.801249 
512, 360, 360, 128, 3, 1, 30, 2, 1, 4, 8, 2, 3, 1, 17.232864 
512, 360, 360, 128, 3, 1, 30, 2, 1, 4, 8, 1, 3, 2, 16.647167 
512, 360, 360, 128, 3, 1, 30, 4, 1, 2, 16, 1, 6, 1, 24.648705 
512, 360, 360, 128, 3, 1, 30, 4, 1, 4, 8, 1, 3, 1, 20.816864 
512, 360, 360, 128, 3, 1, 30, 4, 1, 4, 8, 2, 3, 1, 18.864096 
512, 360, 360, 128, 3, 1, 30, 4, 1, 4, 8, 1, 3, 2, 24.808479 
512, 360, 360, 128, 3, 1, 36, 2, 1, 2, 16, 1, 5, 1, 20.275232 
512, 360, 360, 128, 3, 1, 36, 4, 1, 2, 16, 1, 5, 1, 32.836609 
512, 360, 360, 128, 3, 1, 45, 2, 1, 2, 16, 1, 4, 1, 17.951744 
512, 360, 360, 128, 3, 1, 45, 2, 1, 4, 8, 1, 2, 1, 20.154367 
512, 360, 360, 128, 3, 1, 45, 2, 1, 4, 8, 2, 2, 1, 18.898945 
512, 360, 360, 128, 3, 1, 45, 2, 1, 4, 8, 1, 2, 2, 17.875969 
512, 360, 360, 128, 3, 1, 45, 2, 1, 8, 4, 1, 1, 1, 28.613632 
512, 360, 360, 128, 3, 1, 45, 2, 1, 8, 4, 2, 1, 1, 21.525503 
512, 360, 360, 128, 3, 1, 45, 2, 1, 8, 4, 3, 1, 1, 21.902369 
512, 360, 360, 128, 3, 1, 45, 2, 1, 8, 4, 4, 1, 1, 19.194847 
512, 360, 360, 128, 3, 1, 45, 2, 1, 8, 4, 1, 1, 2, 20.389889 
512, 360, 360, 128, 3, 1, 45, 2, 1, 8, 4, 2, 1, 2, 18.941919 
512, 360, 360, 128, 3, 1, 45, 2, 1, 8, 4, 1, 1, 4, 17.889313 
512, 360, 360, 128, 3, 1, 45, 4, 1, 2, 16, 1, 4, 1, 33.087486 
512, 360, 360, 128, 3, 1, 45, 4, 1, 4, 8, 1, 2, 1, 30.919680 
512, 360, 360, 128, 3, 1, 45, 4, 1, 4, 8, 2, 2, 1, 34.538494 
512, 360, 360, 128, 3, 1, 45, 4, 1, 4, 8, 1, 2, 2, 32.963615 
512, 360, 360, 128, 3, 1, 45, 4, 1, 8, 4, 1, 1, 1, 33.477631 
512, 360, 360, 128, 3, 1, 45, 4, 1, 8, 4, 2, 1, 1, 31.016993 
512, 360, 360, 128, 3, 1, 45, 4, 1, 8, 4, 3, 1, 1, 28.913631 
512, 360, 360, 128, 3, 1, 45, 4, 1, 8, 4, 4, 1, 1, 29.745184 
512, 360, 360, 128, 3, 1, 45, 4, 1, 8, 4, 1, 1, 2, 31.271969 
512, 360, 360, 128, 3, 1, 45, 4, 1, 8, 4, 2, 1, 2, 34.375713 
512, 360, 360, 128, 3, 1, 45, 4, 1, 8, 4, 1, 1, 4, 33.166367 
512, 360, 360, 128, 3, 1, 60, 2, 1, 2, 16, 1, 3, 1, 20.390911 
1024, 160, 160, 3, 3, 1, 1, 2, 1, 8, 4, 1, 20, 1, 0.957408 
1024, 160, 160, 3, 3, 1, 1, 2, 1, 16, 2, 1, 10, 1, 0.690240 
1024, 160, 160, 3, 3, 1, 1, 2, 1, 16, 2, 2, 10, 1, 0.880640 
1024, 160, 160, 3, 3, 1, 1, 2, 1, 16, 2, 1, 10, 2, 0.957440 
1024, 160, 160, 3, 3, 1, 1, 2, 1, 32, 1, 1, 5, 1, 0.646144 
1024, 160, 160, 3, 3, 1, 1, 2, 1, 32, 1, 2, 5, 1, 0.659456 
1024, 160, 160, 3, 3, 1, 1, 2, 1, 32, 1, 4, 5, 1, 0.835584 
1024, 160, 160, 3, 3, 1, 1, 2, 1, 32, 1, 5, 5, 1, 0.783328 
1024, 160, 160, 3, 3, 1, 1, 2, 1, 32, 1, 1, 5, 2, 0.690176 
1024, 160, 160, 3, 3, 1, 1, 2, 1, 32, 1, 2, 5, 2, 0.876576 
1024, 160, 160, 3, 3, 1, 1, 2, 1, 32, 1, 1, 5, 4, 0.958496 
1024, 160, 160, 3, 3, 1, 1, 4, 1, 8, 4, 1, 20, 1, 0.658464 
1024, 160, 160, 3, 3, 1, 1, 4, 1, 16, 2, 1, 10, 1, 0.523232 
1024, 160, 160, 3, 3, 1, 1, 4, 1, 16, 2, 2, 10, 1, 0.544800 
1024, 160, 160, 3, 3, 1, 1, 4, 1, 16, 2, 1, 10, 2, 0.660480 
1024, 160, 160, 3, 3, 1, 1, 4, 1, 32, 1, 1, 5, 1, 0.468992 
1024, 160, 160, 3, 3, 1, 1, 4, 1, 32, 1, 2, 5, 1, 0.527360 
1024, 160, 160, 3, 3, 1, 1, 4, 1, 32, 1, 4, 5, 1, 0.540672 
1024, 160, 160, 3, 3, 1, 1, 4, 1, 32, 1, 5, 5, 1, 0.519200 
1024, 160, 160, 3, 3, 1, 1, 4, 1, 32, 1, 1, 5, 2, 0.521248 
1024, 160, 160, 3, 3, 1, 1, 4, 1, 32, 1, 2, 5, 2, 0.545792 
1024, 160, 160, 3, 3, 1, 1, 4, 1, 32, 1, 1, 5, 4, 0.659424 
1024, 160, 160, 3, 3, 1, 1, 8, 1, 8, 4, 1, 20, 1, 0.521216 
1024, 160, 160, 3, 3, 1, 1, 8, 1, 16, 2, 1, 10, 1, 0.371680 
1024, 160, 160, 3, 3, 1, 1, 8, 1, 16, 2, 2, 10, 1, 0.394240 
1024, 160, 160, 3, 3, 1, 1, 8, 1, 16, 2, 1, 10, 2, 0.519136 
1024, 160, 160, 3, 3, 1, 1, 8, 1, 32, 1, 1, 5, 1, 0.366592 
1024, 160, 160, 3, 3, 1, 1, 8, 1, 32, 1, 2, 5, 1, 0.363520 
1024, 160, 160, 3, 3, 1, 1, 8, 1, 32, 1, 4, 5, 1, 0.382944 
1024, 160, 160, 3, 3, 1, 1, 8, 1, 32, 1, 5, 5, 1, 0.002048 
1024, 160, 160, 3, 3, 1, 1, 8, 1, 32, 1, 1, 5, 2, 0.370688 
1024, 160, 160, 3, 3, 1, 1, 8, 1, 32, 1, 2, 5, 2, 0.391232 
1024, 160, 160, 3, 3, 1, 1, 8, 1, 32, 1, 1, 5, 4, 0.521216 
1024, 160, 160, 3, 3, 1, 1, 16, 1, 8, 4, 1, 20, 1, 0.665568 
1024, 160, 160, 3, 3, 1, 1, 16, 1, 16, 2, 1, 10, 1, 0.288768 
1024, 160, 160, 3, 3, 1, 1, 16, 1, 16, 2, 2, 10, 1, 0.324576 
1024, 160, 160, 3, 3, 1, 1, 16, 1, 16, 2, 1, 10, 2, 0.662528 
1024, 160, 160, 3, 3, 1, 1, 16, 1, 32, 1, 1, 5, 1, 0.272384 
1024, 160, 160, 3, 3, 1, 1, 16, 1, 32, 1, 2, 5, 1, 0.284672 
1024, 160, 160, 3, 3, 1, 1, 16, 1, 32, 1, 4, 5, 1, 0.318464 
1024, 160, 160, 3, 3, 1, 1, 16, 1, 32, 1, 5, 5, 1, 0.002016 
1024, 160, 160, 3, 3, 1, 1, 16, 1, 32, 1, 1, 5, 2, 0.287712 
1024, 160, 160, 3, 3, 1, 1, 16, 1, 32, 1, 2, 5, 2, 0.324576 
1024, 160, 160, 3, 3, 1, 1, 16, 1, 32, 1, 1, 5, 4, 0.664576 
1024, 160, 160, 3, 3, 1, 1, 32, 1, 8, 4, 1, 20, 1, 0.002016 
1024, 160, 160, 3, 3, 1, 1, 32, 1, 16, 2, 1, 10, 1, 0.442400 
1024, 160, 160, 3, 3, 1, 1, 32, 1, 16, 2, 2, 10, 1, 0.002048 
1024, 160, 160, 3, 3, 1, 1, 32, 1, 16, 2, 1, 10, 2, 0.002048 
1024, 160, 160, 3, 3, 1, 1, 32, 1, 32, 1, 1, 5, 1, 0.260096 
1024, 160, 160, 3, 3, 1, 1, 32, 1, 32, 1, 2, 5, 1, 0.367616 
1024, 160, 160, 3, 3, 1, 1, 32, 1, 32, 1, 4, 5, 1, 0.002080 
1024, 160, 160, 3, 3, 1, 1, 32, 1, 32, 1, 5, 5, 1, 0.002016 
1024, 160, 160, 3, 3, 1, 1, 32, 1, 32, 1, 1, 5, 2, 0.442368 
1024, 160, 160, 3, 3, 1, 1, 32, 1, 32, 1, 2, 5, 2, 0.002080 
1024, 160, 160, 3, 3, 1, 1, 32, 1, 32, 1, 1, 5, 4, 0.002080 
1024, 160, 160, 3, 3, 1, 1, 64, 1, 8, 4, 1, 20, 1, 0.003104 
1024, 160, 160, 3, 3, 1, 1, 64, 1, 16, 2, 1, 10, 1, 0.416800 
1024, 160, 160, 3, 3, 1, 1, 64, 1, 16, 2, 2, 10, 1, 0.002080 
1024, 160, 160, 3, 3, 1, 1, 64, 1, 16, 2, 1, 10, 2, 0.002048 
1024, 160, 160, 3, 3, 1, 1, 64, 1, 32, 1, 1, 5, 1, 0.242688 
1024, 160, 160, 3, 3, 1, 1, 64, 1, 32, 1, 2, 5, 1, 0.334816 
1024, 160, 160, 3, 3, 1, 1, 64, 1, 32, 1, 4, 5, 1, 0.002048 
1024, 160, 160, 3, 3, 1, 1, 64, 1, 32, 1, 5, 5, 1, 0.002016 
1024, 160, 160, 3, 3, 1, 1, 64, 1, 32, 1, 1, 5, 2, 0.418816 
1024, 160, 160, 3, 3, 1, 1, 64, 1, 32, 1, 2, 5, 2, 0.003040 
1024, 160, 160, 3, 3, 1, 1, 64, 1, 32, 1, 1, 5, 4, 0.003072 
1024, 160, 160, 3, 3, 1, 2, 2, 1, 4, 8, 1, 20, 1, 0.604128 
1024, 160, 160, 3, 3, 1, 2, 2, 1, 8, 4, 1, 10, 1, 0.424928 
1024, 160, 160, 3, 3, 1, 2, 2, 1, 8, 4, 2, 10, 1, 0.535552 
1024, 160, 160, 3, 3, 1, 2, 2, 1, 8, 4, 1, 10, 2, 0.602112 
1024, 160, 160, 3, 3, 1, 2, 2, 1, 16, 2, 1, 5, 1, 0.447456 
1024, 160, 160, 3, 3, 1, 2, 2, 1, 16, 2, 2, 5, 1, 0.411680 
1024, 160, 160, 3, 3, 1, 2, 2, 1, 16, 2, 4, 5, 1, 0.488448 
1024, 160, 160, 3, 3, 1, 2, 2, 1, 16, 2, 5, 5, 1, 0.462816 
1024, 160, 160, 3, 3, 1, 2, 2, 1, 16, 2, 1, 5, 2, 0.424992 
1024, 160, 160, 3, 3, 1, 2, 2, 1, 16, 2, 2, 5, 2, 0.533504 
1024, 160, 160, 3, 3, 1, 2, 2, 1, 16, 2, 1, 5, 4, 0.603168 
1024, 160, 160, 3, 3, 1, 2, 4, 1, 4, 8, 1, 20, 1, 0.444384 
1024, 160, 160, 3, 3, 1, 2, 4, 1, 8, 4, 1, 10, 1, 0.367584 
1024, 160, 160, 3, 3, 1, 2, 4, 1, 8, 4, 2, 10, 1, 0.382976 
1024, 160, 160, 3, 3, 1, 2, 4, 1, 8, 4, 1, 10, 2, 0.446496 
1024, 160, 160, 3, 3, 1, 2, 4, 1, 16, 2, 1, 5, 1, 0.293888 
1024, 160, 160, 3, 3, 1, 2, 4, 1, 16, 2, 2, 5, 1, 0.325632 
1024, 160, 160, 3, 3, 1, 2, 4, 1, 16, 2, 4, 5, 1, 0.326656 
1024, 160, 160, 3, 3, 1, 2, 4, 1, 16, 2, 5, 5, 1, 0.326656 
1024, 160, 160, 3, 3, 1, 2, 4, 1, 16, 2, 1, 5, 2, 0.367584 
1024, 160, 160, 3, 3, 1, 2, 4, 1, 16, 2, 2, 5, 2, 0.384000 
1024, 160, 160, 3, 3, 1, 2, 4, 1, 16, 2, 1, 5, 4, 0.448512 
1024, 160, 160, 3, 3, 1, 2, 8, 1, 4, 8, 1, 20, 1, 0.457696 
1024, 160, 160, 3, 3, 1, 2, 8, 1, 8, 4, 1, 10, 1, 0.288768 
1024, 160, 160, 3, 3, 1, 2, 8, 1, 8, 4, 2, 10, 1, 0.308224 
1024, 160, 160, 3, 3, 1, 2, 8, 1, 8, 4, 1, 10, 2, 0.457728 
1024, 160, 160, 3, 3, 1, 2, 8, 1, 16, 2, 1, 5, 1, 0.220160 
1024, 160, 160, 3, 3, 1, 2, 8, 1, 16, 2, 2, 5, 1, 0.249856 
1024, 160, 160, 3, 3, 1, 2, 8, 1, 16, 2, 4, 5, 1, 0.259072 
1024, 160, 160, 3, 3, 1, 2, 8, 1, 16, 2, 5, 5, 1, 0.278528 
1024, 160, 160, 3, 3, 1, 2, 8, 1, 16, 2, 1, 5, 2, 0.287744 
1024, 160, 160, 3, 3, 1, 2, 8, 1, 16, 2, 2, 5, 2, 0.309280 
1024, 160, 160, 3, 3, 1, 2, 8, 1, 16, 2, 1, 5, 4, 0.455648 
1024, 160, 160, 3, 3, 1, 2, 16, 1, 4, 8, 1, 20, 1, 0.654336 
1024, 160, 160, 3, 3, 1, 2, 16, 1, 8, 4, 1, 10, 1, 0.349184 
1024, 160, 160, 3, 3, 1, 2, 16, 1, 8, 4, 2, 10, 1, 0.381952 
1024, 160, 160, 3, 3, 1, 2, 16, 1, 8, 4, 1, 10, 2, 0.654336 
1024, 160, 160, 3, 3, 1, 2, 16, 1, 16, 2, 1, 5, 1, 0.198624 
1024, 160, 160, 3, 3, 1, 2, 16, 1, 16, 2, 2, 5, 1, 0.215072 
1024, 160, 160, 3, 3, 1, 2, 16, 1, 16, 2, 4, 5, 1, 0.267264 
1024, 160, 160, 3, 3, 1, 2, 16, 1, 16, 2, 5, 5, 1, 0.002048 
1024, 160, 160, 3, 3, 1, 2, 16, 1, 16, 2, 1, 5, 2, 0.348160 
1024, 160, 160, 3, 3, 1, 2, 16, 1, 16, 2, 2, 5, 2, 0.380896 
1024, 160, 160, 3, 3, 1, 2, 16, 1, 16, 2, 1, 5, 4, 0.654336 
1024, 160, 160, 3, 3, 1, 2, 32, 1, 4, 8, 1, 20, 1, 0.003072 
1024, 160, 160, 3, 3, 1, 2, 32, 1, 8, 4, 1, 10, 1, 0.620512 
1024, 160, 160, 3, 3, 1, 2, 32, 1, 8, 4, 2, 10, 1, 0.002048 
1024, 160, 160, 3, 3, 1, 2, 32, 1, 8, 4, 1, 10, 2, 0.002080 
1024, 160, 160, 3, 3, 1, 2, 32, 1, 16, 2, 1, 5, 1, 0.232480 
1024, 160, 160, 3, 3, 1, 2, 32, 1, 16, 2, 2, 5, 1, 0.323584 
1024, 160, 160, 3, 3, 1, 2, 32, 1, 16, 2, 4, 5, 1, 0.002080 
1024, 160, 160, 3, 3, 1, 2, 32, 1, 16, 2, 5, 5, 1, 0.002080 
1024, 160, 160, 3, 3, 1, 2, 32, 1, 16, 2, 1, 5, 2, 0.620544 
1024, 160, 160, 3, 3, 1, 2, 32, 1, 16, 2, 2, 5, 2, 0.002048 
1024, 160, 160, 3, 3, 1, 2, 32, 1, 16, 2, 1, 5, 4, 0.002016 
1024, 160, 160, 3, 3, 1, 2, 64, 1, 8, 4, 1, 10, 1, 1.960928 
1024, 160, 160, 3, 3, 1, 2, 64, 1, 16, 2, 1, 5, 1, 1.888288 
1024, 160, 160, 3, 3, 1, 2, 64, 1, 16, 2, 2, 5, 1, 1.892384 
1024, 160, 160, 3, 3, 1, 2, 64, 1, 16, 2, 1, 5, 2, 1.944576 
1024, 160, 160, 3, 3, 1, 4, 2, 1, 2, 16, 1, 20, 1, 0.424960 
1024, 160, 160, 3, 3, 1, 4, 2, 1, 4, 8, 1, 10, 1, 0.306176 
1024, 160, 160, 3, 3, 1, 4, 2, 1, 4, 8, 2, 10, 1, 0.384032 
1024, 160, 160, 3, 3, 1, 4, 2, 1, 4, 8, 1, 10, 2, 0.425952 
1024, 160, 160, 3, 3, 1, 4, 2, 1, 8, 4, 1, 5, 1, 0.287744 
1024, 160, 160, 3, 3, 1, 4, 2, 1, 8, 4, 2, 5, 1, 0.280576 
1024, 160, 160, 3, 3, 1, 4, 2, 1, 8, 4, 4, 5, 1, 0.339936 
1024, 160, 160, 3, 3, 1, 4, 2, 1, 8, 4, 5, 5, 1, 0.335840 
1024, 160, 160, 3, 3, 1, 4, 2, 1, 8, 4, 1, 5, 2, 0.306176 
1024, 160, 160, 3, 3, 1, 4, 2, 1, 8, 4, 2, 5, 2, 0.384992 
1024, 160, 160, 3, 3, 1, 4, 2, 1, 8, 4, 1, 5, 4, 0.423936 
1024, 160, 160, 3, 3, 1, 4, 4, 1, 2, 16, 1, 20, 1, 0.346080 
1024, 160, 160, 3, 3, 1, 4, 4, 1, 4, 8, 1, 10, 1, 0.296960 
1024, 160, 160, 3, 3, 1, 4, 4, 1, 4, 8, 2, 10, 1, 0.310272 
1024, 160, 160, 3, 3, 1, 4, 4, 1, 4, 8, 1, 10, 2, 0.347104 
1024, 160, 160, 3, 3, 1, 4, 4, 1, 8, 4, 1, 5, 1, 0.230400 
1024, 160, 160, 3, 3, 1, 4, 4, 1, 8, 4, 2, 5, 1, 0.259040 
1024, 160, 160, 3, 3, 1, 4, 4, 1, 8, 4, 4, 5, 1, 0.268320 
1024, 160, 160, 3, 3, 1, 4, 4, 1, 8, 4, 5, 5, 1, 0.294912 
1024, 160, 160, 3, 3, 1, 4, 4, 1, 8, 4, 1, 5, 2, 0.296928 
1024, 160, 160, 3, 3, 1, 4, 4, 1, 8, 4, 2, 5, 2, 0.312320 
1024, 160, 160, 3, 3, 1, 4, 4, 1, 8, 4, 1, 5, 4, 0.347104 
1024, 160, 160, 3, 3, 1, 4, 8, 1, 2, 16, 1, 20, 1, 0.330752 
1024, 160, 160, 3, 3, 1, 4, 8, 1, 4, 8, 1, 10, 1, 0.282624 
1024, 160, 160, 3, 3, 1, 4, 8, 1, 4, 8, 2, 10, 1, 0.296992 
1024, 160, 160, 3, 3, 1, 4, 8, 1, 4, 8, 1, 10, 2, 0.330752 
1024, 160, 160, 3, 3, 1, 4, 8, 1, 8, 4, 1, 5, 1, 0.205792 
1024, 160, 160, 3, 3, 1, 4, 8, 1, 8, 4, 2, 5, 1, 0.225280 
1024, 160, 160, 3, 3, 1, 4, 8, 1, 8, 4, 4, 5, 1, 0.271328 
1024, 160, 160, 3, 3, 1, 4, 8, 1, 8, 4, 5, 5, 1, 0.002048 
1024, 160, 160, 3, 3, 1, 4, 8, 1, 8, 4, 1, 5, 2, 0.280544 
1024, 160, 160, 3, 3, 1, 4, 8, 1, 8, 4, 2, 5, 2, 0.295904 
1024, 160, 160, 3, 3, 1, 4, 8, 1, 8, 4, 1, 5, 4, 0.330752 
1024, 160, 160, 3, 3, 1, 4, 16, 1, 2, 16, 1, 20, 1, 0.003104 
1024, 160, 160, 3, 3, 1, 4, 16, 1, 4, 8, 1, 10, 1, 0.422912 
1024, 160, 160, 3, 3, 1, 4, 16, 1, 4, 8, 2, 10, 1, 0.003040 
1024, 160, 160, 3, 3, 1, 4, 16, 1, 4, 8, 1, 10, 2, 0.002048 
1024, 160, 160, 3, 3, 1, 4, 16, 1, 8, 4, 1, 5, 1, 0.237568 
1024, 160, 160, 3, 3, 1, 4, 16, 1, 8, 4, 2, 5, 1, 0.322560 
1024, 160, 160, 3, 3, 1, 4, 16, 1, 8, 4, 4, 5, 1, 0.002048 
1024, 160, 160, 3, 3, 1, 4, 16, 1, 8, 4, 5, 5, 1, 0.002080 
1024, 160, 160, 3, 3, 1, 4, 16, 1, 8, 4, 1, 5, 2, 0.423936 
1024, 160, 160, 3, 3, 1, 4, 16, 1, 8, 4, 2, 5, 2, 0.002048 
1024, 160, 160, 3, 3, 1, 4, 16, 1, 8, 4, 1, 5, 4, 0.002048 
1024, 160, 160, 3, 3, 1, 4, 32, 1, 4, 8, 1, 10, 1, 1.727488 
1024, 160, 160, 3, 3, 1, 4, 32, 1, 8, 4, 1, 5, 1, 1.704960 
1024, 160, 160, 3, 3, 1, 4, 32, 1, 8, 4, 2, 5, 1, 1.733632 
1024, 160, 160, 3, 3, 1, 4, 32, 1, 8, 4, 1, 5, 2, 1.735712 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 1, 32, 1, 32, 1, 0.608256 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 2, 16, 1, 16, 1, 0.388064 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 2, 16, 2, 16, 1, 0.418784 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 2, 16, 1, 16, 2, 0.607232 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 4, 8, 1, 8, 1, 0.290816 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 4, 8, 2, 8, 1, 0.299008 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 4, 8, 4, 8, 1, 0.330752 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 4, 8, 1, 8, 2, 0.386048 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 4, 8, 2, 8, 2, 0.417792 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 4, 8, 1, 8, 4, 0.607232 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 8, 4, 1, 4, 1, 0.266240 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 8, 4, 2, 4, 1, 0.259072 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 8, 4, 4, 4, 1, 0.273408 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 8, 4, 5, 4, 1, 0.334784 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 8, 4, 8, 4, 1, 0.319488 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 8, 4, 1, 4, 2, 0.289760 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 8, 4, 2, 4, 2, 0.298944 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 8, 4, 4, 4, 2, 0.328704 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 8, 4, 1, 4, 4, 0.387040 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 8, 4, 2, 4, 4, 0.417792 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 8, 4, 1, 4, 8, 0.606240 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 1, 2, 1, 0.264192 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 2, 2, 1, 0.261120 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 4, 2, 1, 0.241632 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 5, 2, 1, 0.253952 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 8, 2, 1, 0.258048 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 10, 2, 1, 0.347168 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 16, 2, 1, 0.314368 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 1, 2, 2, 0.266240 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 2, 2, 2, 0.258048 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 4, 2, 2, 0.273408 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 5, 2, 2, 0.334848 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 8, 2, 2, 0.320480 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 1, 2, 4, 0.289792 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 2, 2, 4, 0.297952 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 4, 2, 4, 0.330752 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 1, 2, 8, 0.386048 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 2, 2, 8, 0.417824 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 16, 2, 1, 2, 16, 0.607200 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 32, 1, 1, 1, 1, 0.385024 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 32, 1, 2, 1, 1, 0.283648 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 32, 1, 4, 1, 1, 0.263168 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 32, 1, 5, 1, 1, 0.277536 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 32, 1, 8, 1, 1, 0.258048 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 32, 1, 10, 1, 1, 0.274400 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 32, 1, 16, 1, 1, 0.271392 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 32, 1, 20, 1, 1, 0.360416 
1024, 160, 160, 3, 3, 1, 5, 2, 1, 32, 1, 1, 1, 2, 0.264192 
